13105,0.0 ,1.0 ,1.0 ,0.3 
13130,0.5 ,-1.0 ,0.3 ,-1.0 
13132,-3.0 ,-1.0 ,0.0 ,0.0 
13135,0.4 ,-2.0 ,1.0 ,0.4 
13148,0.3 ,0.3 ,-1.0 ,0.0 
13151,0.8 ,1.0 ,0.8 ,-3.0 
13169,0.7 ,0.7 ,0.0 ,-0.4 
13174,1.0 ,0.3 ,0.0 ,0.5 
13175,0.7 ,1.0 ,0.3 ,0.3 
13176,0.7 ,1.0 ,0.5 ,0.0 
13177,0.8 ,0.6 ,-3.5 ,0.0 
13181,0.5 ,-0.5 ,0.0 ,0.0 
13187,0.2 ,0.2 ,0.8 ,0.3 
13202,0.0 ,0.0 ,0.0 ,0.5 
13203,0.3 ,0.8 ,0.7 ,0.3 
13205,0.8 ,-4.0 ,0.0 ,0.3 
13208,0.0 ,0.0 ,-1.0 ,0.0 
13209,0.5 ,0.0 ,1.0 ,0.5 
13211,1.0 ,0.0 ,0.7 ,0.0 
13215,0.5 ,0.5 ,0.9 ,0.0 
13216,0.1 ,0.5 ,0.4 ,-1.2 
13230,0.0 ,0.7 ,0.8 ,0.3 
13232,1.0 ,0.7 ,1.0 ,1.0 
13233,0.5 ,1.0 ,0.5 ,0.6 
13235,1.0 ,1.0 ,0.5 ,0.0 
13236,-1.0 ,0.7 ,0.0 ,0.0 
13239,0.2 ,-1.4 ,0.8 ,0.7 
13240,1.0 ,-0.3 ,0.0 ,0.6 
13245,1.0 ,0.0 ,0.7 ,1.0 
13253,0.9 ,0.3 ,0.0 ,-5.5 
13254,0.4 ,-2.5 ,0.7 ,0.3 
13260,0.8 ,0.5 ,0.2 ,0.0 
13267,-3.0 ,0.0 ,0.0 ,0.5 
13268,-0.1 ,0.0 ,0.8 ,0.4 
13270,0.0 ,0.6 ,0.0 ,0.3 
13271,0.3 ,0.3 ,1.0 ,-0.5 
13277,-0.1 ,0.1 ,0.4 ,-3.8 
13279,0.3 ,-0.1 ,-2.0 ,-0.1 
13286,0.9 ,-0.3 ,0.9 ,0.8 
13287,-0.3 ,0.8 ,0.5 ,0.5 
13288,-1.1 ,0.0 ,-0.5 ,-0.5 
13289,0.4 ,0.5 ,0.7 ,-3.0 
13290,0.3 ,-2.3 ,0.7 ,0.6 
13306,0.2 ,-12.0 ,0.5 ,0.7 
13308,0.3 ,0.1 ,1.0 ,0.0 
13309,0.3 ,0.3 ,0.5 ,0.7 
13311,1.0 ,0.5 ,0.5 ,0.2 
13329,0.0 ,1.0 ,1.0 ,0.7 
13369,0.2 ,0.3 ,0.2 ,0.8 
13371,-1.0 ,0.3 ,0.5 ,-7.0 
13373,0.0 ,-0.3 ,1.0 ,1.0 
13374,0.7 ,0.2 ,0.8 ,-2.8 
13375,0.0 ,0.7 ,0.8 ,0.1 
13376,1.0 ,-12.0 ,0.9 ,1.0 
13387,0.4 ,0.6 ,-2.0 ,1.0 
13393,-2.9 ,0.3 ,0.7 ,0.0 
13396,0.3 ,0.3 ,0.0 ,0.0 
13400,0.6 ,0.2 ,0.0 ,0.8 
13414,0.5 ,0.8 ,0.7 ,0.2 
13415,0.5 ,0.9 ,0.6 ,0.8 
13422,0.7 ,0.0 ,0.7 ,1.0 
13423,0.1 ,0.5 ,-6.0 ,-1.7 
13424,0.3 ,0.5 ,1.0 ,1.0 
13425,0.2 ,-0.3 ,-0.2 ,-1.5 
13481,0.3 ,0.0 ,0.5 ,1.0 
13496,0.8 ,0.5 ,0.6 ,0.8 
13497,0.6 ,-0.2 ,0.7 ,0.0 
13499,0.2 ,0.6 ,0.4 ,0.8 
13500,0.6 ,-0.2 ,0.4 ,-0.3 
13505,-0.3 ,0.3 ,0.7 ,0.0 
13518,-0.3 ,-0.3 ,0.6 ,0.6 
13522,-0.5 ,0.8 ,1.0 ,-0.3 
13523,0.7 ,0.5 ,0.2 ,0.1 
13525,0.5 ,0.7 ,-2.5 ,-1.0 
13528,0.0 ,-0.3 ,0.9 ,-1.1 
13530,-6.0 ,0.0 ,0.8 ,-1.5 
13531,0.2 ,0.1 ,0.7 ,-0.4 
13535,0.9 ,0.6 ,-2.0 ,0.1 
13542,0.0 ,1.0 ,0.0 ,0.5 
13543,-1.1 ,0.0 ,0.2 ,0.2 
13576,0.7 ,0.8 ,-0.9 ,0.0 
13583,0.8 ,0.8 ,-12.8 ,0.6 
13586,0.4 ,-2.8 ,-0.9 ,-2.3 
13589,0.6 ,0.8 ,-1.0 ,0.0 
13591,0.0 ,-4.0 ,0.9 ,-1.0 
13592,0.5 ,0.3 ,0.0 ,0.4 
13597,0.0 ,0.8 ,0.7 ,0.4 
13600,0.8 ,0.6 ,1.0 ,0.5 
13601,0.8 ,-1.5 ,0.6 ,0.0 
13605,-0.7 ,-3.0 ,-5.0 ,0.0 
